Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,health_food_stores
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,health_food_stores
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,health_food_stores
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,health_food_stores
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,health_food_stores
University of Antioquia Museum,udea.edu.co,,+57 604 2195180,"Museo Universitario, Universidad de Antioquia #Calle 67 No.53-108, Bloque 15, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.9,No,No,No,Museum,,No reviews available,health_food_stores
Casa Museo Otraparte,otraparte.org,"Modest museum dedicated to writer and philosopher Fernando González, with an on-site cafe.",+57 604 4482404,"Zona Suroriental de Medellín (Poblado, Palmas, Avenida Fernando González, Cra. 43A #27A Sur - 11, Envigado, Antioquia, Colombia",4.7,No,No,No,Heritage museum,,No reviews available,health_food_stores
COOLTO Art Lodge,,,+57 45017294,"Cra. 36 # 7-32, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Art studio,,No reviews available,health_food_stores
Galería Duque Arango,galeriaduquearango.com,,+57 302 3372464,"Cra. 37 #10 a -34, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,health_food_stores
AH Fine Art,ahfineart.com.co,,+57 604 3121014,"Cl 10 #43C - 71, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,health_food_stores
Galería Pictopia,,,+57 319 6139413,"Cl 11A #42-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,health_food_stores
Baryshev Art Gallery,baryshevartgallery.com,,(702) 588-9671,"Cra. 34 #8A-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,health_food_stores
Galería Duque Arango Contemporaneo,galeriaduquearango.com,,+57 302 3372464,"Cra. 34 #8a-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Art gallery,,No reviews available,health_food_stores
Aspro Art Gallery,asproartgallery.com,,+57 305 4843388,"Cra. 42A #1-15, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,health_food_stores
Galería de Arte Palacio Nacional,,,,"Cra. 53 #46 68 Local 012, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art gallery,,No reviews available,health_food_stores
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Teatro Lido,medellin.gov.co,,+57 42515334,"20, Ecuador #54, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Performing arts theater,,No reviews available,health_food_stores
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,health_food_stores
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Águila Descalza Prado Theatre,aguiladescalza.com.co,,+57 324 5273770,"Cra. 45D #59-1, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Teatro Matacandelas,matacandelas.com,,+57 350 2151100,"Cl. 47 #4347, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Casa Teatro El Poblado,casateatroelpoblado.com,,+57 43211100,"Cra. 47B #17 b sur 30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Neverland Escuela de Teatro Musical,neverlandteatromusical.com,,,"Cl. 49B #68-112, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Performing arts theater,,No reviews available,health_food_stores
Comfama Vásquez Building,comfama.com,,+57 45129965,"Cra. 52 #4431, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,health_food_stores
Laureles,,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",5.0,No,No,No,Community center,,No reviews available,health_food_stores
"בית חב""ד מדג'ין - Chabad Medellin",chabadofmedellin.com,,+57 301 5000724,"Cra. 41a #10 - 54, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Community center,,No reviews available,health_food_stores
Centro Integracion Barrial El Raizal,,,+57 42115018,"Cra. 30a #78-35 int 150, Versalles, Medellín, Manrique, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,health_food_stores
Preventorio Belen,,,,"Cra. 76A #26-1, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,health_food_stores
Integrate Medellin,,,,"Cl. 59 #45-53, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,health_food_stores
J.A.C EL BOSQUE,,,,"Cl. 79A #54B 006, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,health_food_stores
Fundacion Solidaridad y Compromiso - Sede Bello Oriente,,,+57 301 3354965,"Cra. 23 #91b124 BNo.84 B, Maria Cano Carambola, Bello, Medellín, Manrique, Medellín, Antioquia, Colombia",4.2,No,No,No,Community center,,No reviews available,health_food_stores
La Casa - Medellín Community House,mdecommunity.com,,+57 314 2464586,"Cra. 81A #32ee-18, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Event venue,,No reviews available,health_food_stores
Impact Hub Medellín,medellin.impacthub.net,,+57 305 4695347,"Ayurá Center 1, Cl. 26 Sur #48 - 41 Oficina 708, Zona 2, Envigado, Antioquia, Colombia",4.8,No,No,No,Business development service,,No reviews available,health_food_stores
Camelhub - Innovation Hub Coworking,,,+57 45809809,"Carrera 48 A # 16 SUR - 55, Medellín, Antioquia, Colombia",,No,No,No,,,No reviews available,health_food_stores
"Plaza Botero - Medellín, Antioquia",comunasdemedellin.com,"Outdoor plaza showcasing 23 sculptures by artist Fernando Botero, plus landscaped grounds  benches.   Dogs allowed",,"Av. Carabobo, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,health_food_stores
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Plazuela Nutibara,,Dogs allowed,,"Cra. 51 #5439, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,City park,,No reviews available,health_food_stores
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,health_food_stores
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,health_food_stores
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,health_food_stores
San Antonio Park,,"Leafy park with several sculptures by Fernando Botero, plus food vendors  an amphitheater.",,"Cl 44 #50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.0,No,No,No,Plaza,,No reviews available,health_food_stores
"Plaza Mayor, Medellín",plazamayor.com.co,,+57 42617200,"Cra. 57 # 41-81, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Event venue,,No reviews available,health_food_stores
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Plaza de La Libertad,,Dogs allowed,,"Cra. 54 #42188, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,,No reviews available,health_food_stores
Sao Paulo Plaza,,"Venue for retail, offices  lodging, featuring a mall with a supermarket  an airy food court.",+57 43135250,"18 C Sur #43a 200 Sao Pablo Medellin, Antiouqia, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,health_food_stores
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,health_food_stores
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,health_food_stores
Plaza de las Luces Medellin.,,,,"Cl. 45, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,health_food_stores
Plaza Carlos E,,Dogs allowed,,"a 64b-56, Cl. 52 #64b-2, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,health_food_stores
Centro Comercial Plaza del Poblado,,,,"Cl 10 #4249, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,No,No,No,Shopping mall,,No reviews available,health_food_stores
Atanasio Girardot Stadium,comunasdemedellin.com,,,"Cra. 74 #48010, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Stadium,,No reviews available,health_food_stores
Sports Complex Miraflores,inder.gov.co,,,"Cl. 52 #24-86, Alejandro Echavarría, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,health_food_stores
Placa Polideportiva Manila,,,,"Cra 43D #1193 11- a, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,health_food_stores
Medellin Aquatic Complex,,,+57 44301330,"Carrera 72 # 48-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,health_food_stores
Sports Unit Belén Rincón,,,,"Cra. 76A #1C-5, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,health_food_stores
Sport 360º,sport360oficial.com,,+57 314 8103531,"Calle 73 # 51D - 71, Piso 9, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,health_food_stores
Coliseum,,,,"Cra. 65, Medellín, Robledo, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,health_food_stores
Medellín Sports Coliseum,,,,"Laureles - Estadio, Medellin, Medellín, Laureles - Estadio, Medellin, Antioquia, Colombia",4.8,No,No,No,Soccer field,,No reviews available,health_food_stores
Aquatic Complex Atanasio Girardot,,,+57 43699000 ext. 518,"Cl. 48 #7350, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,health_food_stores
Coliseo Universidad Pontificia Boliviariana,upb.edu.co,,,"Cq. 1 #701, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Sports complex,,No reviews available,health_food_stores
COLISEUM TABLE TENNIS,,,+57 304 2075137,"CARRERA 48 #70-10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,health_food_stores
Nómadas Outdoor,nomadasoutdoor.com.co,In-store pickup   Delivery,+57 319 5018092,"Cl. 37 Sur # 37 30, Zona 9, Envigado, Antioquia, Colombia",4.9,No,Yes,Yes,Sporting goods store,,No reviews available,health_food_stores
Outdoor Adventure CC. El Tesoro,tiendasoa.com,In-store shopping   In-store pickup   Delivery,+57 322 4514254,"Kra. 25A, Centro Comercial El Tesoro #1A SUR - 45 Local 1255, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Outdoor clothing and equipment shop,Open ⋅ Closes 9 PM,No reviews available,health_food_stores
Almacen de Camping,almacendecamping.com,In-store shopping   Curbside pickup   Delivery,+57 604 4114759,"Cra. 78 #45e-75, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.7,Yes,No,Yes,Outdoor sports store,,No reviews available,health_food_stores
JLB Sports,jlbsports.com,In-store shopping   Curbside pickup   Delivery,+57 310 4624859,"Cl 45B #75-20, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Outdoor sports store,,No reviews available,health_food_stores
El Norteño,,In-store pickup   Delivery,+57 45806660,"Cra. 43 #31-183 Galerias de, Local 102, Medellín, Antioquia, Colombia",4.4,No,Yes,Yes,Sporting goods store,,No reviews available,health_food_stores
REBAJAS MEDELLIN,,,+57 313 6789448,"Cl. 41 #88-28, Santa Monica, Medellín, La América, Medellín, Antioquia, Colombia",4.0,No,No,Yes,Outdoor sports store,,No reviews available,health_food_stores
Zaffari Sport,zaffarisport.com,,,"Cl. 30A #26, Medellín, Belén, Medellín, Antioquia, Colombia",4.1,No,No,Yes,Outdoor sports store,,No reviews available,health_food_stores
Patines Cityrun,cityrun.com.co,In-store pickup   Delivery,+57 316 5694963,"050024, Medellín, Antioquia, Colombia",4.9,No,Yes,Yes,Outdoor sports store,,No reviews available,health_food_stores
Vida Simple granel ecológico Mercado Saludable,vidasimplegranel.com,In-store shopping   In-store pickup   Delivery,+57 305 3221745,"Carrera 76, Cq 74 #26, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Natural goods store,,No reviews available,health_food_stores
Éxito,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cl 10 #43E-135, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
Zonazul Mercado Saludable,zonazul.co,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",3.5,No,No,Yes,Health and beauty shop,,No reviews available,health_food_stores
Cero Waste - Mercado Ecológico,cerowasteshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 6354622,"Cra. 36 #54-96, Cabecera del llano, Bucaramanga, Santander, Colombia",5.0,Yes,No,Yes,Organic food store,,No reviews available,health_food_stores
Carulla - Laureles,carulla.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Tv. 39B #73B-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
PriceSmart,shop.pricesmart.com,In-store shopping   Curbside pickup   Delivery,,"Cra. 70 #1-120, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.5,Yes,No,Yes,Warehouse store,,No reviews available,health_food_stores
Homecenter,homecenter.com.co,In-store shopping   Curbside pickup   Delivery,+57 320 8899933,"Cra. 49, Av. Las Vegas #14-135, Medellín, El Poblado, Colombia",4.4,Yes,No,Yes,Building materials store,,No reviews available,health_food_stores
Raíz Cuidado a Granel,,In-store pickup   Delivery,+57 305 4229831,"Raiz Cuidado a Granel, Cra 43D #10-77, El Poblado, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,Yes,Yes,Cosmetics store,,No reviews available,health_food_stores
EcoShopping,ecoshopping.com.co,In-store shopping   Curbside pickup   Delivery,+57 318 3807099,"Cra. 48a #118-22, Medellín, Santa Cruz, Medellín, Antioquia, Colombia",4.0,Yes,No,Yes,Formal wear store,,No reviews available,health_food_stores
Éxito,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cra 66B #34A-25, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.5,No,No,No,Supermarket,,No reviews available,health_food_stores
Jumbo,tiendasjumbo.co,In-store shopping   In-store pickup   Delivery,+57 604 7240401,"Cra. 44 #29-80, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Supermarket,,No reviews available,health_food_stores
Éxito La 33,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cra 66B #32D - 35, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,health_food_stores
Jumbo,tiendasjumbo.co,In-store shopping   In-store pickup   Delivery,+57 604 5013020,"Cra. 65 #45-85, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Supermarket,,No reviews available,health_food_stores
éxito Vecino Aventura,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cl. 67 #53 - 28, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,health_food_stores
Éxito La 70,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cra. 70 #43 - 31, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,health_food_stores
Organic Nails Medellin Floresta,,In-store shopping   In-store pickup   Delivery,+57 324 2712264,"Av. 80 #46 -70 int 201, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,Yes,Yes,Yes,Cosmetics store,,No reviews available,health_food_stores
Productos de belleza ecológicos - Maquilla sin químicos - Ocre Cosmética Natural,ocrecosmetica.com,,+57 301 6513933,"Cra. 67 #43-11 segundo piso, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Cosmetic products manufacturer,Open ⋅ Closes 3 PM,No reviews available,health_food_stores
Orgánika Healthy Store,,In-store pickup   Delivery,+57 300 6426740,"Cl 10A #37-23, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Health and beauty shop,,No reviews available,health_food_stores
Organic Nails Medellin Megacentro,api.whatsapp.com,In-store shopping   Curbside pickup   Delivery,+57 312 4966268,"Cra. 53 #47-22, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Beauty supply store,,No reviews available,health_food_stores
SÁBILA Y BIENESTAR | Sábila | Productos Naturales | Salud y Belleza,,In-store shopping   Curbside pickup   Delivery,+57 604 5915550,"Cra. 75 #28-13 Primer piso, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Health and beauty shop,Open ⋅ Closes 9 PM,No reviews available,health_food_stores
Professional Beauty Shop,facebook.com,,+57 318 5712308,"Cra. 53 #46-49, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Beauty supply store,,No reviews available,health_food_stores
GOVE NAILS BELÉN,bit.ly,In-store pickup   Delivery,+57 321 8745683,"Cl. 30 # 76a - 15, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,Yes,Yes,Beauty supply store,,No reviews available,health_food_stores
Tienda Naturista Annie Naturals,annienaturals.com,In-store shopping   Curbside pickup   Delivery,+57 300 3458131,"Cra. 53 # 49-82, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Natural goods store,Open ⋅ Closes 7 PM,No reviews available,health_food_stores
Productos de belleza ecológicos - Maquilla sin químicos - Ocre Cosmética Natural,ocrecosmetica.com,,+57 301 6513933,"Cra. 67 #43-11 segundo piso, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Cosmetic products manufacturer,Open ⋅ Closes 3 PM,No reviews available,health_food_stores
Naturalis Keratina by Natural Cosmetics,,,+57 300 8353424,,5.0,No,No,Yes,Beauty supply store,,No reviews available,health_food_stores
PR Natural Cosmetics,,,+57 301 4271503,"Cl. 47DD #82 A 84, La Floresta, Medellín, La América, Medellín, Antioquia, Colombia",,No,No,No,Health and beauty shop,,No reviews available,health_food_stores
Natural lashes,,,+57 43532994,"Cl. 30A #87-217, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Cosmetics store,,No reviews available,health_food_stores
Natural sant,naturalsant.com.co,,+57 311 7399332,"Cra. 54 #46-71 Local 9971, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.2,No,No,No,Cosmetic products manufacturer,,No reviews available,health_food_stores
Witchy natural cosmetics,,,+57 310 5196979,"050035, Calasanz, Medellín, Antioquia, Colombia",5.0,No,No,No,Beauty product supplier,,No reviews available,health_food_stores
Natural Look La 80,facebook.com,In-store pickup   Delivery,+57 42111133,"Cl. 80B #80B-2, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,Yes,Yes,Beauty supply store,,No reviews available,health_food_stores
fuente de vida cosmetica natural,,In-store shopping   Delivery,+57 317 2756895,"Cra. 95b #49ac01, Belencito, Medellín, San Javier, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Cosmetics store,,No reviews available,health_food_stores
EcoShopping,ecoshopping.com.co,In-store shopping   Curbside pickup   Delivery,+57 318 3807099,"Cra. 48a #118-22, Medellín, Santa Cruz, Medellín, Antioquia, Colombia",4.0,Yes,No,Yes,Formal wear store,,No reviews available,health_food_stores
Colombian Happy Grow Shop,colombianhappy.com,Dine-in   No-contact delivery   Takeout,+57 305 3233087,"Casa jardinera 👩🏽‍🌾 Belén Fátima, Cra 66A #32b 36, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Farm shop,,No reviews available,health_food_stores
Fuxion Medellin,ifuxion.com,In-store shopping   Delivery,+57 315 5335695,"Cra. 76 #49-74, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,Yes,No,Yes,Organic shop,,No reviews available,health_food_stores
Makro,tienda.makro.com.co,In-store shopping   In-store pickup   Delivery,+57 604 4305708,"Cl 10 #50-171, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.4,Yes,Yes,Yes,Department store,,No reviews available,health_food_stores
COMPRA DE RECICLAJE,,,+57 43439711,"Cra. 76 #26A-36, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Recycling center,,No reviews available,health_food_stores
PLAZA DE MERCADO LA AMÉRICA,plazalaamerica.com,"Old-school food market with vendors for fruit, vegetables, flowers, meat  fish, plus casual dining.",+57 316 4496429,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.5,No,No,No,Food products supplier,,No reviews available,health_food_stores
Reevapers Laureles,reevapers.com,In-store shopping   In-store pickup   Delivery,+57 314 5529660,"Cra 66B #1-53, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Vaporizer store,,No reviews available,health_food_stores
Éxito,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cl 10 #43E-135, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,health_food_stores
MAKENO,makeno.co,In-store shopping   In-store pickup   Delivery,+57 305 2232590,"Cra. 37 #10-35, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Clothing store,,No reviews available,health_food_stores
