Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,organic_markets
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
Cafe Fundación.,facebook.com,Dine-in   Takeout,+57 305 3140682,"Tv. 41 #72-24, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Cafe,,No reviews available,organic_markets
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
"PERGAMINO Café Calle 10B, Medellín",pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cl. 10b #36-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Coffee store,,No reviews available,organic_markets
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
AMA - Vegan Restaurant,ola.click,Dine-in   Takeout,+57 304 2622923,"Cl. 12 #43b - 31, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,organic_markets
INA Restaura,,Dine-in   Takeout   No-contact delivery,+57 310 5981589,"Cq. 4 # 71-92, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Health food restaurant,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
Selva Café & Arte,instagram.com,Dine-in   Takeout,,"Cl. 47 #70-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Art cafe,,No reviews available,organic_markets
Café Zorba,cafezorba.com.co,"Straightforward open-air eatery with a patio showcasing pizza, plus craft beer  cocktails.   Dine-in   Takeout   No-contact delivery",+57 4604 4529,"Parque Lineal de la Presidenta, Cl. 8 #42-33, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,organic_markets
General Cafe Bar,sinmente.co,Dine-in   Takeout,+57 314 5031294,"Cl. 13 #43D-84 Local 101, 102, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,organic_markets
Pergamino | Cafe - Laureles,pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cq 73 #34 - 65, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Cafe,,No reviews available,organic_markets
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
madriguera specialty coffee,madrigueracafe.com,Dine-in   Takeout   Delivery,+57 301 6631906,"Cq. 75 #39B-56, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,Yes,Espresso bar,,No reviews available,organic_markets
Le Brunch,instagram.com,Dine-in   Takeout,+57 302 6431822,"Cra. 79 #34 A-138, local 201, Medellín, Antioquia, Colombia",4.8,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante Okus,,Dine-in   Takeout,+57 305 3295285,"Cl. 14 #30-190, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante Mondongo's El Poblado,mondongos.com.co,Dine-in   Takeout   No-contact delivery,+57 604 6048116,"Cl 10 #38-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,,No reviews available,organic_markets
37 Park Medellín | Restaurante Bar,instagram.com,"Laid-back restaurant offering generous burgers  wraps with fries, plus heaping nacho plates.   Dine-in   Takeout   Delivery",+57 310 5966293,"Cra. 37 #8a-4, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,Yes,Bar & grill,Open ⋅ Closes 2 AM,No reviews available,organic_markets
La Causa,lacausa.com.co,Dine-in   Takeout   No-contact delivery,+57 316 2228129,"Cra 33 #8A - 41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
El Botánico Restaurante,sinmente.co,Dine-in   Takeout   Delivery,+57 300 4463370,"Cra 33 #7-41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,Yes,Restaurant,,No reviews available,organic_markets
Tal Cual y Mi Ceviche Medellín,instagram.com,Dine-in   Takeout   No-contact delivery,+57 316 4784555,"Cl. 12 #43D-12, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante Hatoviejo,hatoviejo.com,Dine-in   Takeout   No-contact delivery,+57 604 3228998,"Cl. 16 #28-60, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,Open ⋅ Closes 11:55 PM,No reviews available,organic_markets
Andaluf,,Dine-in   Curbside pickup   Delivery,+57 314 8456771,"Cra. 36 #8a-88, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Restaurant,,No reviews available,organic_markets
El Rancho de Guelo,facebook.com,Dine-in   Curbside pickup   Delivery,+57 322 6075612,"Cl. 36C #112 b 43 interior 103, La Independencia, Medellín, San Javier, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Family restaurant,,No reviews available,organic_markets
Alambique,alambiquemedellin.com,Stylish garden-themed restaurant turning out creative plates  cocktails adorned with flowers.   Dine-in   Delivery,+57 310 5870362,"Calle10#43a-30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,Yes,Restaurant,,No reviews available,organic_markets
MAL DE OJO ROOFTOP MEDELLIN,sinmente.co,Dine-in   Takeout,+57 300 3056380,"050021, Medellín, Antioquia, Colombia",4.8,No,No,No,Gastropub,,No reviews available,organic_markets
Restaurante Hatoviejo,hatoviejo.com,Dine-in   Takeout   No-contact delivery,+57 604 3228998,"Cl. 16 #28-60, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,Open ⋅ Closes 11:55 PM,No reviews available,organic_markets
Bonhomía,bonhomiamedellin.com,Dine-in   Takeout   No-contact delivery,+57 604 3018518,"Cra. 37 # 8-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,Open ⋅ Closes 1 AM,No reviews available,organic_markets
Restaurante Marmoleo,marmoleorestaurante.com,Dine-in   Takeout   No-contact delivery,+57 311 3118668,"Calle 9a Sur, Cra. 11 #9a-35, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante La Provincia,laprovinciarestaurante.com,Dine-in   Delivery,+57 604 3220192,"Cra. 42 #3 Sur 81 Local 303, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Restaurant,,No reviews available,organic_markets
37 Park Medellín | Restaurante Bar,instagram.com,"Laid-back restaurant offering generous burgers  wraps with fries, plus heaping nacho plates.   Dine-in   Takeout   Delivery",+57 310 5966293,"Cra. 37 #8a-4, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,Yes,Bar & grill,Open ⋅ Closes 2 AM,No reviews available,organic_markets
Ceres Organic Market,,,,"Cra. 37 #10a-58, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,Yes,Store,,No reviews available,organic_markets
Tienda De Comercio Justo Colyflor - Fundación Colyflor,tiendacolyflor.com,In-store pickup   Delivery,+57 4738110,"Cl. 48 #65-58, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Organic food store,Open ⋅ Closes 12 AM,No reviews available,organic_markets
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,organic_markets
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,organic_markets
Vita Integral - Laureles,vitaintegral.co,In-store shopping   In-store pickup   Delivery,+57 604 3228482,"Transversal 39B#77-40, Av. Nutibara #77-40, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,organic_markets
Natural Market | Mercado Saludable,naturalmarketmed.myshopify.com,,+57 316 8864774,"Cl. 49B #77a13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Market,,No reviews available,organic_markets
Mercafit Medellín,instagram.com,,+57 318 2157424,"Cra. 27 #35 sur-162 Local 126, Quebrada Clara, Envigado, Antioquia, Colombia",5.0,No,No,No,Shopping mall,,No reviews available,organic_markets
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,organic_markets
Plaza Minorista José María Villa,plazaminorista.com,"Spacious indoor marketplace with produce, meat  seafood vendors in a vibrant atmosphere.",+57 43222575,"Cl. 55 #57-80, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Market,,No reviews available,organic_markets
Mercado De La Playa,mercadodelaplaya.com,,+57 310 5216079,"Diagonal al Teatro Pablo Tobón Centro de, Cl. 51 #N° 40 -35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Fresh food market,,No reviews available,organic_markets
PLAZA DE MERCADO LA AMÉRICA,plazalaamerica.com,"Old-school food market with vendors for fruit, vegetables, flowers, meat  fish, plus casual dining.",+57 316 4496429,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.5,No,No,No,Food products supplier,,No reviews available,organic_markets
Farmer’s Market,,,,"Cl. 45 # 79A - 100, Los Pinos, La América, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,organic_markets
Mercados Campesinos (Local farmers market),,,,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,organic_markets
Terra Liber,terra-liber.ueniweb.com,,+57 314 2761319,"Cl. 30A # 79-133, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Farmers' market,,No reviews available,organic_markets
Parques del Río,,"Footpath  cycling route along a manicured riverside corridor of trees, flowers  public artworks.   Dogs allowed",+57 44444141,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Parque de los Pies Descalzos,facebook.com,"Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed",+57 43808080,"Cra. 58 #42-125, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Park,,No reviews available,organic_markets
Parque de los Deseos,grupo-epm.com,Children play in this large open plaza featuring food vendors  a big screen for evening movies.   Dogs allowed,,"Cl. 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.5,No,No,No,City park,,No reviews available,organic_markets
Lleras Park,comunasdemedellin.com,"Energetic area with a variety of restaurants serving regional cuisine, plus bars  other nightlife.   Dogs allowed",,"Cl 10 #25-18, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,organic_markets
Parque de El Poblado,medellin.gov.co,"Green square  central meeting spot with food vendors, artisan craft stalls  surrounding nightlife.   Dogs allowed",,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,organic_markets
Parque Berrío,medellin.gov.co,"Busy, historic city square with many trees, benches, vendors  a notable statue.   Dogs allowed",,"C. 50, La Candelaria, Medellín, La Candelaria, Medellin, Antioquia, Colombia",4.1,No,No,No,City park,,No reviews available,organic_markets
Parque Arví,parquearvi.org,"Ecotourism park featuring walking  hiking trails, a food market, a gondola  adventure sports.   Dogs allowed",+57 604 4442979,"Via a Piedras Blancas, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Parque Natural Cerro El Volador,parquenaturalcerroelvolador.blogspot.com.co,"This sizable urban park features a grassy hillside for recreation, relaxing  city views.   Dogs allowed",+57 42602416,"Medellín, Robledo, Medellin, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Parques del Río,,"Footpath  cycling route along a manicured riverside corridor of trees, flowers  public artworks.   Dogs allowed",+57 44444141,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Ciudad del Río Lineal Park,,"Popular urban green space for picnics, recreation  relaxation, along with festivals  other events.   Dogs allowed",,"Cra 43G #2420, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,Open 24 hours,No reviews available,organic_markets
Lleras Park,comunasdemedellin.com,"Energetic area with a variety of restaurants serving regional cuisine, plus bars  other nightlife.   Dogs allowed",,"Cl 10 #25-18, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,organic_markets
Parque de El Poblado,medellin.gov.co,"Green square  central meeting spot with food vendors, artisan craft stalls  surrounding nightlife.   Dogs allowed",,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,organic_markets
Parque de los Pies Descalzos,facebook.com,"Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed",+57 43808080,"Cra. 58 #42-125, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Park,,No reviews available,organic_markets
Parque Norte,parquenorte.gov.co,"Family-friendly theme park with a roller coaster  other rides, plus a playground, lake  eateries.",+57 604 3401210,"Cra. 53 #76-115, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.5,No,No,No,Fairground,,No reviews available,organic_markets
Parque de los Deseos,grupo-epm.com,Children play in this large open plaza featuring food vendors  a big screen for evening movies.   Dogs allowed,,"Cl. 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.5,No,No,No,City park,,No reviews available,organic_markets
Parque de Boston,,Busy park with popular street food carts  a statue of the 19th-century general José María Córdova.   Dogs allowed,+57 320 2531575,"Cra. 38 #54 - 97, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,organic_markets
Parque Natural Cerro El Volador,parquenaturalcerroelvolador.blogspot.com.co,"This sizable urban park features a grassy hillside for recreation, relaxing  city views.   Dogs allowed",+57 42602416,"Medellín, Robledo, Medellin, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Parque de la Conservación,parquedelaconservacion.com,"Classic zoo showcasing mammals, birds  reptiles in their habitats, plus concessions.",+57 300 4137847,"Cra. 52 #20-63, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.5,No,No,No,Zoo,Open ⋅ Closes 5 PM,No reviews available,organic_markets
Suramericana Park,gruposura.com,Dogs allowed,,"Cl. 49 #63-21, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.5,No,No,No,Nature preserve,,No reviews available,organic_markets
Parque Arví,parquearvi.org,"Ecotourism park featuring walking  hiking trails, a food market, a gondola  adventure sports.   Dogs allowed",+57 604 4442979,"Via a Piedras Blancas, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
El Moral Nature preserve,,Dogs allowed,,"San Cristóbal, Medellin, Antioquia, Colombia",4.9,No,No,No,Nature preserve,,No reviews available,organic_markets
Reserva natural San Rafael. Centro de conexión con la naturaleza.,facebook.com,Dogs allowed,+57 301 2497006,"Via Vereda El Llano #298, Medellín, Antioquia, Colombia",4.6,No,No,No,Nature preserve,,No reviews available,organic_markets
Natural Park,,,,"Cra. 37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,organic_markets
Piedras Blancas Ecological Park,comfenalcoantioquia.com,"Tranquil park with forested trails, picnic areas, a reservoir with boat rentals  an insect museum.   Dogs allowed",+57 44601100,"Kilómetro 14 antigua vía Piedras Blancas, Guarne, Santa Elena, Antioquia, Colombia",4.7,No,No,No,National park,,No reviews available,organic_markets
Parque Natural Cerro El Volador,parquenaturalcerroelvolador.blogspot.com.co,"This sizable urban park features a grassy hillside for recreation, relaxing  city views.   Dogs allowed",+57 42602416,"Medellín, Robledo, Medellin, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Natural Park,,,,"Cra. 37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,organic_markets
Parque Arví,parquearvi.org,"Ecotourism park featuring walking  hiking trails, a food market, a gondola  adventure sports.   Dogs allowed",+57 604 4442979,"Via a Piedras Blancas, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,organic_markets
Parque de El Poblado,medellin.gov.co,"Green square  central meeting spot with food vendors, artisan craft stalls  surrounding nightlife.   Dogs allowed",,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,organic_markets
Parque de la Conservación,parquedelaconservacion.com,"Classic zoo showcasing mammals, birds  reptiles in their habitats, plus concessions.",+57 300 4137847,"Cra. 52 #20-63, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.5,No,No,No,Zoo,Open ⋅ Closes 5 PM,No reviews available,organic_markets
Parque de los Pies Descalzos,facebook.com,"Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed",+57 43808080,"Cra. 58 #42-125, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Park,,No reviews available,organic_markets
Presidenta Park,,"Public park with walking trails  wooden bridges, plus farmers markets  childrens play areas.   Dogs allowed",,"Cra. 39, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,,No reviews available,organic_markets
Lago Los Patos Ecological Park,,Dogs allowed,,"Medellín, Villa Hermosa, Medellin, Antioquia, Colombia",4.2,No,No,No,Park,,No reviews available,organic_markets
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,organic_markets
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
Cafe Fundación.,facebook.com,Dine-in   Takeout,+57 305 3140682,"Tv. 41 #72-24, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Cafe,,No reviews available,organic_markets
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
"PERGAMINO Café Calle 10B, Medellín",pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cl. 10b #36-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Coffee store,,No reviews available,organic_markets
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,organic_markets
AMA - Vegan Restaurant,ola.click,Dine-in   Takeout,+57 304 2622923,"Cl. 12 #43b - 31, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,organic_markets
INA Restaura,,Dine-in   Takeout   No-contact delivery,+57 310 5981589,"Cq. 4 # 71-92, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Health food restaurant,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
Selva Café & Arte,instagram.com,Dine-in   Takeout,,"Cl. 47 #70-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Art cafe,,No reviews available,organic_markets
Café Zorba,cafezorba.com.co,"Straightforward open-air eatery with a patio showcasing pizza, plus craft beer  cocktails.   Dine-in   Takeout   No-contact delivery",+57 4604 4529,"Parque Lineal de la Presidenta, Cl. 8 #42-33, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,organic_markets
General Cafe Bar,sinmente.co,Dine-in   Takeout,+57 314 5031294,"Cl. 13 #43D-84 Local 101, 102, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,organic_markets
Pergamino | Cafe - Laureles,pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cq 73 #34 - 65, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Cafe,,No reviews available,organic_markets
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,organic_markets
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,organic_markets
madriguera specialty coffee,madrigueracafe.com,Dine-in   Takeout   Delivery,+57 301 6631906,"Cq. 75 #39B-56, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,Yes,Espresso bar,,No reviews available,organic_markets
Le Brunch,instagram.com,Dine-in   Takeout,+57 302 6431822,"Cra. 79 #34 A-138, local 201, Medellín, Antioquia, Colombia",4.8,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante Okus,,Dine-in   Takeout,+57 305 3295285,"Cl. 14 #30-190, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,organic_markets
Restaurante Mondongo's El Poblado,mondongos.com.co,Dine-in   Takeout   No-contact delivery,+57 604 6048116,"Cl 10 #38-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,,No reviews available,organic_markets
